entry_id,project_id,employee_id,date,hours,billable,activity_type
105,96,86,2022-05-01 14:39:58.568610950,6.3,True,Research
98,101,99,2024-02-02 08:28:39.431366399,9.3,True,Research
95,90,114,2023-12-06 16:04:05.586592702,6.0,True,Research
86,81,105,2020-03-15 05:48:13.684997886,7.1,True,Research
118,68,97,2023-11-10 07:37:26.203947815,8.7,True,Meeting
106,97,111,2023-01-19 23:09:45.069535466,6.6,True,Analysis
104,67,105,2020-08-27 04:28:03.748168768,7.4,True,Research
141,83,60,2021-08-02 04:02:32.897130329,8.7,False,Documentation
109,104,75,2024-12-25 14:06:19.159693685,9.2,True,Research
124,96,109,2024-07-05 00:58:16.296979203,8.5,True,Analysis
105,101,111,2021-07-16 17:28:14.207723914,8.5,True,Analysis
92,93,100,2022-06-29 22:04:53.875347519,7.6,True,Analysis
78,99,98,2020-03-15 12:49:31.889148225,6.4,False,Meeting
104,130,75,2024-12-03 09:44:58.972679095,8.0,True,Training
46,109,60,2024-10-31 07:17:41.708364229,5.1,False,Documentation
105,158,75,2020-07-29 12:15:18.542841428,4.4,True,Analysis
106,112,147,2021-09-21 16:39:03.105660686,8.2,True,Meeting
95,71,105,2020-04-19 06:58:25.782521642,7.7,True,Training
98,83,75,2024-01-17 00:03:44.658971360,9.0,True,Analysis
74,115,99,2022-04-28 07:19:43.980009225,8.9,True,Research
127,93,90,2024-09-25 19:22:47.770516154,4.4,True,Meeting
93,96,97,2020-09-12 01:49:09.835242266,9.0,True,Research
80,132,98,2020-05-24 08:56:46.749010683,9.5,True,Research
110,110,83,2024-08-19 15:19:38.532352383,7.7,True,Research
102,82,118,2024-08-17 22:51:23.594053468,7.7,True,Research
92,93,84,2024-04-08 05:17:13.477879353,6.4,True,Analysis
90,53,77,2021-05-18 09:57:14.272505244,10.0,True,Research
99,60,87,2024-12-29 13:25:43.742707835,7.5,True,Meeting
126,101,93,2020-08-29 18:43:59.691348860,6.4,True,Training
109,84,99,2021-08-11 03:58:12.255282392,6.0,True,Research
99,48,118,2024-02-29 20:55:10.469888907,6.9,False,Research
117,108,97,2023-11-02 19:50:02.281270341,9.8,True,Documentation
100,90,105,2022-03-30 23:45:13.055455232,7.3,False,Documentation
108,121,110,2022-12-28 23:55:50.611092496,7.5,True,Documentation
103,74,118,2024-06-13 11:22:22.471344274,6.1,False,Analysis
111,79,113,2020-05-28 16:20:52.355914317,9.3,False,Documentation
91,106,100,2024-08-24 17:52:05.055684755,5.7,True,Research
77,100,107,2024-11-02 13:13:59.961401102,6.3,True,Analysis
118,86,86,2020-10-09 23:51:20.733870990,5.8,False,Analysis
130,48,84,2024-03-04 08:45:35.488608484,4.9,True,Research
78,133,97,2020-09-03 18:04:07.496017544,8.8,True,Documentation
103,82,98,2021-12-08 10:36:13.783830332,7.9,True,Documentation
91,70,75,2022-04-08 19:12:25.508814439,9.4,True,Research
117,103,116,2023-03-04 09:47:02.185342769,6.8,True,Research
104,92,111,2022-04-01 19:52:39.151971453,9.5,True,Analysis
166,124,87,2021-04-28 14:18:03.591842370,5.6,True,Analysis
93,79,84,2021-12-18 01:11:43.895926817,6.8,True,Research
130,53,104,2023-11-29 19:36:19.378371662,9.6,True,Research
132,80,86,2020-07-07 00:57:23.357418918,8.8,True,Research
110,93,103,2022-07-01 17:40:41.208338954,9.9,True,Training
100,91,135,2023-07-19 00:51:51.965089123,6.8,True,Research
101,91,77,2020-01-27 15:50:51.266972737,8.9,True,Research
100,89,92,2022-08-13 14:37:07.704284861,5.5,True,Training
122,93,121,2020-08-04 02:46:06.545567907,9.3,True,Research
82,107,108,2020-11-02 15:53:30.712605318,7.8,True,Research
96,82,115,2020-12-15 10:32:58.697767100,7.4,True,Meeting
94,108,98,2024-08-08 23:22:47.338990598,8.4,True,Analysis
65,121,120,2021-09-09 05:28:30.818072225,7.7,True,Research
117,129,132,2024-03-22 08:30:40.549076528,8.3,True,Analysis
121,48,77,2024-11-28 23:33:15.695453733,6.8,True,Research
87,82,121,2022-01-04 09:57:50.293416616,12.0,True,Analysis
120,109,125,2024-08-04 20:30:36.330152822,5.9,True,Analysis
68,131,83,2024-02-25 10:45:19.774114248,7.8,True,Meeting
100,115,117,2022-08-03 20:14:23.198292480,6.0,True,Research
97,99,98,2024-03-27 12:35:25.886454052,8.5,True,Research
101,77,94,2022-08-31 22:31:18.140723931,6.0,True,Research
101,85,98,2020-08-28 20:49:09.838133532,7.6,True,Analysis
98,88,104,2024-12-19 09:11:25.633000183,8.8,True,Research
92,132,90,2021-04-20 14:12:31.153887973,7.5,True,Analysis
97,101,84,2024-01-18 04:58:32.145855588,7.2,True,Documentation
127,83,76,2020-02-03 12:17:07.585919013,7.5,True,Research
88,134,102,2020-07-14 00:31:16.815060784,7.9,True,Research
145,117,95,2022-04-06 16:52:43.069123310,8.1,False,Analysis
87,96,115,2023-06-17 15:08:32.646472446,5.9,True,Research
104,106,139,2022-06-01 16:41:19.957420761,9.7,True,Meeting
111,122,95,2023-03-29 15:56:05.331715665,6.9,True,Documentation
94,101,90,2022-08-13 22:43:09.895232598,10.4,True,Training
127,92,86,2021-12-02 01:49:35.136004214,9.2,False,Meeting
110,100,132,2024-03-25 18:08:47.963413235,7.1,True,Research
95,110,115,2020-03-07 23:37:43.686922770,5.8,True,Research
127,108,124,2023-11-02 08:23:11.664301773,8.2,True,Meeting
79,107,103,2023-11-18 13:03:44.910936124,8.3,True,Meeting
88,117,96,2021-05-27 05:45:27.911182059,3.3,True,Analysis
111,107,120,2020-03-22 16:07:01.586475598,6.3,False,Analysis
116,82,98,2021-05-21 22:11:06.876553613,6.1,True,Documentation
106,90,75,2023-04-11 21:40:16.923454990,2.4,False,Documentation
97,80,105,2024-05-24 13:42:45.132069271,7.1,True,Analysis
94,92,105,2021-04-14 06:30:51.056890919,7.2,False,Documentation
122,108,107,2020-02-16 03:06:07.832429852,5.7,True,Meeting
104,91,90,2021-11-26 19:51:12.199529251,7.8,True,Research
82,88,107,2024-03-24 06:15:20.272664176,4.2,True,Research
81,68,130,2020-08-20 03:34:36.175670325,8.4,True,Documentation
130,129,110,2020-03-05 23:33:50.965772063,8.5,True,Research
85,114,73,2024-02-07 13:43:07.085436904,4.2,False,Documentation
105,82,84,2024-02-04 08:47:44.136774497,7.6,False,Research
127,121,74,2021-07-26 22:08:50.729410643,5.9,False,Research
110,72,105,2024-07-18 21:02:33.375934242,7.9,True,Analysis
84,124,145,2022-02-15 20:27:37.533762038,7.5,True,Documentation
79,96,81,2022-08-01 16:20:30.447194360,9.1,True,Research
137,96,85,2024-11-25 18:58:13.834634520,6.1,True,Research
79,86,101,2022-04-18 00:53:39.299691093,4.6,True,Analysis
88,109,98,2024-02-26 14:13:23.037604219,6.9,False,Analysis
107,103,108,2021-10-08 03:42:10.645100631,9.7,True,Meeting
95,118,108,2021-09-03 05:12:57.921382257,8.6,False,Research
111,93,86,2020-09-11 02:33:50.959159205,5.8,False,Analysis
70,104,116,2023-11-03 10:44:46.436119679,5.4,False,Research
95,107,106,2022-04-09 05:51:13.047785106,8.9,False,Analysis
113,64,104,2022-12-20 03:04:28.127436407,8.6,True,Research
113,104,108,2024-04-30 21:17:27.262468181,8.4,True,Analysis
88,105,131,2021-06-26 23:49:09.969521114,6.9,True,Research
79,58,83,2024-07-06 06:39:44.769201706,6.6,True,Analysis
104,102,100,2023-05-10 23:55:54.308664016,6.9,False,Research
73,106,108,2022-10-02 07:51:17.722083462,6.0,True,Documentation
125,76,128,2022-05-13 10:50:52.483028759,8.1,True,Meeting
103,103,93,2023-06-04 12:06:35.566281408,9.3,True,Meeting
86,96,97,2023-06-08 08:33:24.526771301,7.5,True,Training
78,82,103,2021-04-08 11:42:16.282632531,8.1,True,Research
87,75,126,2020-12-20 17:45:57.688167339,8.2,True,Documentation
68,80,82,2022-01-26 02:35:16.622415886,8.6,True,Analysis
109,72,103,2023-07-30 18:29:00.752868163,6.9,True,Research
83,116,89,2024-05-19 03:18:10.317149700,7.8,True,Documentation
107,88,83,2021-06-20 10:53:52.621577788,10.1,True,Research
110,71,84,2020-06-16 08:44:05.138294852,5.1,True,Research
119,58,74,2021-09-29 00:28:36.637151404,7.4,False,Research
105,101,98,2024-01-28 13:23:07.662973019,8.8,False,Research
122,96,136,2022-09-06 10:21:34.761255102,5.6,True,Analysis
127,128,114,2020-06-22 02:01:25.438497811,6.5,True,Analysis
105,142,135,2021-10-06 12:12:46.731618270,10.2,True,Research
106,105,102,2022-05-28 16:49:23.775257214,8.1,True,Meeting
88,98,118,2024-10-22 05:04:12.819743573,7.4,True,Documentation
80,102,124,2024-08-09 14:43:56.030601831,8.1,True,Analysis
125,103,82,2022-02-16 08:46:26.879216738,6.1,True,Analysis
112,70,108,2024-11-24 21:08:14.889560575,9.0,True,Documentation
113,74,83,2021-01-22 21:31:29.021497926,8.4,True,Meeting
88,83,77,2024-04-07 19:18:11.119903366,7.2,True,Documentation
132,120,84,2024-07-15 02:24:10.901619199,7.0,True,Training
95,66,83,2022-12-15 03:36:58.434271357,8.7,True,Research
83,81,90,2023-08-25 07:58:45.338033588,7.9,True,Research
88,76,100,2023-08-31 20:13:06.392362513,9.9,True,Research
131,77,100,2024-08-27 18:49:01.445722511,6.9,True,Research
77,101,128,2020-01-19 02:36:42.933281176,8.8,True,Research
84,87,111,2021-06-16 19:16:04.886703901,6.4,True,Analysis
157,139,103,2021-03-25 17:34:02.558377527,6.5,False,Analysis
118,90,94,2020-01-04 10:48:15.957549472,7.1,True,Analysis
85,93,100,2024-12-07 00:41:06.076621742,10.6,True,Meeting
78,74,82,2021-02-26 17:45:43.890944702,5.6,True,Research
66,142,98,2021-11-14 05:09:31.843075207,5.9,True,Meeting
101,99,100,2021-08-10 18:18:03.229819856,7.8,True,Analysis
114,64,90,2024-07-27 07:12:22.250104931,10.6,True,Meeting
130,84,76,2024-12-10 01:14:59.113713084,7.9,True,Documentation
62,101,114,2021-07-06 08:51:29.422715966,6.8,True,Meeting
73,116,91,2024-12-28 11:13:42.527881331,6.9,True,Research
97,94,91,2021-05-16 23:48:33.252224177,8.5,True,Analysis
155,117,118,2024-03-16 22:43:42.550707699,5.8,True,Training
117,114,125,2024-05-25 21:46:50.432483896,10.7,True,Research
107,109,153,2021-12-12 00:52:13.852473086,4.6,True,Meeting
75,86,104,2021-01-16 22:13:01.264324436,6.4,True,Research
57,86,108,2021-02-22 21:53:13.611233930,9.2,True,Analysis
100,114,119,2022-05-12 20:00:10.418899297,7.8,True,Analysis
98,93,105,2023-07-07 17:11:47.450104998,7.4,False,Analysis
94,82,126,2024-09-14 06:39:30.198824659,7.5,True,Research
92,130,89,2022-01-02 22:45:20.135730142,8.9,True,Research
85,94,153,2022-03-20 08:13:43.295436664,7.7,True,Meeting
80,101,104,2020-11-06 08:32:42.366384411,7.6,True,Research
127,113,100,2022-06-29 16:42:53.618627796,5.7,True,Research
82,91,83,2020-08-23 12:44:30.394690094,6.1,True,Meeting
94,116,94,2020-09-16 06:24:35.846670907,8.7,False,Research
99,110,92,2023-08-23 09:56:38.444639369,8.8,True,Research
114,97,79,2022-08-07 22:44:46.563701816,6.9,True,Research
82,79,114,2023-09-02 13:14:26.155972782,7.4,True,Research
119,121,96,2020-01-21 15:55:03.346150626,8.8,True,Research
88,82,89,2020-10-29 02:25:58.420139715,5.9,True,Documentation
96,113,107,2021-04-07 16:00:07.283014659,9.7,True,Research
132,86,110,2023-03-03 10:21:17.966015009,10.8,True,Research
80,70,119,2024-11-29 20:36:53.257724546,6.8,True,Documentation
114,66,99,2022-06-29 12:19:05.504849696,10.5,True,Research
120,133,102,2020-07-05 15:01:15.176955369,8.7,True,Documentation
106,53,140,2021-01-14 02:37:26.888897097,7.4,True,Research
97,72,125,2020-02-11 00:33:03.192512453,9.5,True,Documentation
142,91,94,2022-01-16 12:29:00.000448467,4.0,True,Analysis
99,72,102,2023-06-28 20:22:27.873201402,5.5,True,Analysis
104,72,131,2021-04-01 22:04:44.148006058,5.9,False,Meeting
93,106,147,2023-04-12 10:59:01.586815759,7.5,True,Research
103,117,85,2022-03-08 16:05:36.400750562,8.3,True,Analysis
119,80,90,2022-05-11 11:11:58.498114544,7.1,True,Meeting
94,111,98,2024-12-30 18:29:51.963025309,6.8,True,Documentation
57,53,96,2023-12-06 16:40:15.926411848,7.8,True,Research
110,105,140,2022-01-25 22:07:08.780622806,7.3,True,Research
78,98,96,2021-09-29 01:15:33.610583780,6.8,True,Analysis
114,146,99,2024-02-13 04:23:16.435943068,7.4,False,Meeting
99,83,98,2021-09-13 14:14:04.890499462,9.1,True,Documentation
118,101,98,2021-04-01 17:32:09.558623695,9.6,False,Training
81,82,83,2022-06-02 02:05:39.343014721,8.8,False,Research
89,96,121,2022-09-01 11:00:22.679034964,5.2,True,Research
93,96,120,2021-07-08 23:48:52.523517282,10.1,True,Documentation
70,90,145,2021-07-13 23:11:05.658567883,4.7,True,Analysis
122,86,86,2023-12-17 03:53:30.692307666,7.2,True,Research
67,103,130,2024-10-15 09:01:35.493675158,6.5,True,Documentation
121,104,132,2020-04-13 01:46:37.999153361,9.7,True,Research
108,142,100,2020-06-14 14:32:02.689210402,7.6,True,Analysis
96,93,128,2023-07-30 07:36:10.039278317,7.6,True,Analysis
106,103,121,2023-06-09 15:39:41.611634251,7.0,True,Analysis
106,70,124,2021-12-25 21:03:34.714574599,6.1,False,Documentation
91,85,96,2022-12-24 06:56:21.883964749,5.0,True,Research
105,114,111,2020-11-18 08:10:52.977802156,7.5,True,Documentation
114,105,97,2020-06-16 11:21:06.476726325,7.4,True,Analysis
81,114,108,2023-10-05 00:22:30.408282588,7.1,False,Research
106,106,97,2023-06-13 11:27:21.607856675,7.3,True,Analysis
47,89,77,2021-06-20 15:22:47.321051026,8.2,True,Research
61,90,104,2024-04-25 12:55:07.662202377,6.5,True,Training
111,116,110,2021-05-09 06:45:03.842269508,6.8,True,Analysis
91,126,88,2021-07-18 02:40:57.655908636,10.4,True,Analysis
82,85,114,2022-07-15 22:25:33.492723068,8.8,True,Documentation
98,103,90,2021-10-07 20:45:13.510080518,7.5,True,Meeting
92,108,83,2024-06-15 11:27:45.924694982,6.0,False,Research
80,53,98,2022-11-03 09:30:55.816020336,8.2,False,Research
67,122,93,2023-02-08 15:57:46.706271531,6.0,True,Training
60,72,75,2020-08-12 03:09:41.249169782,5.4,True,Documentation
114,82,117,2020-08-21 14:44:19.969282985,9.3,True,Research
91,117,98,2022-04-20 21:50:57.886907343,10.3,True,Research
119,87,103,2022-11-05 12:36:54.088605874,5.3,True,Documentation
91,114,96,2021-11-23 15:38:01.576466563,7.0,True,Meeting
107,112,131,2021-05-27 03:36:52.916586771,7.8,False,Research
97,95,82,2022-09-27 07:35:19.704299035,6.8,True,Analysis
100,76,90,2022-01-20 12:25:49.299555673,8.1,True,Meeting
101,101,87,2021-04-06 22:54:08.706401583,8.4,True,Analysis
91,93,84,2020-05-27 01:59:34.260138336,8.1,True,Analysis
75,126,114,2021-02-23 07:29:52.960238525,6.1,True,Research
115,146,104,2023-05-20 14:56:03.058107509,7.1,True,Analysis
131,80,75,2022-04-11 19:30:49.558093355,6.9,True,Research
133,101,110,2020-01-05 23:44:58.552370095,6.4,True,Documentation
88,86,98,2022-10-25 16:26:33.232478172,6.2,True,Documentation
85,96,139,2022-10-11 09:15:06.389858730,7.3,True,Analysis
88,97,140,2023-11-17 17:19:56.337098020,4.6,True,Documentation
96,104,65,2022-11-30 00:30:44.882670549,5.9,True,Analysis
98,108,131,2023-01-23 05:40:00.219659318,11.1,True,Documentation
80,107,96,2023-07-13 18:58:12.759017360,7.1,True,Analysis
70,103,94,2023-09-05 15:58:52.668262785,4.8,True,Documentation
100,104,124,2020-09-05 13:55:11.085772593,10.9,True,Research
29,107,118,2021-10-01 00:54:22.241376060,7.7,True,Documentation
97,96,130,2022-09-14 01:05:25.460617566,5.4,True,Analysis
81,114,105,2020-06-19 14:40:03.821153050,8.3,True,Documentation
115,76,87,2020-02-22 03:29:33.826297481,8.0,True,Research
120,132,104,2020-01-22 12:28:42.316212693,6.8,True,Documentation
121,104,140,2022-06-17 13:16:23.084814005,6.0,True,Analysis
93,88,153,2023-03-07 11:34:09.472847015,6.0,True,Documentation
77,142,82,2021-04-01 01:57:04.099722586,8.4,True,Meeting
83,106,110,2020-09-04 17:25:43.514552689,7.6,False,Documentation
105,108,121,2020-09-26 14:28:54.488071007,8.2,True,Analysis
67,103,87,2020-06-10 04:52:11.552776256,9.6,True,Meeting
127,104,128,2020-07-21 07:57:28.958382357,6.8,True,Analysis
93,82,77,2024-01-09 10:55:18.421680283,10.1,True,Research
110,106,153,2023-03-17 11:26:23.474317330,7.2,True,Research
64,125,136,2021-10-16 15:32:20.443464292,8.5,True,Meeting
81,107,108,2021-10-16 11:02:47.030315085,7.1,True,Research
61,104,81,2024-05-07 15:52:33.211402829,8.7,True,Research
120,146,86,2020-10-29 10:33:29.176113241,10.9,True,Training
96,63,111,2024-06-13 05:44:57.844824403,10.4,True,Documentation
111,94,111,2023-07-03 20:16:34.975685709,9.2,True,Meeting
101,82,103,2021-02-26 19:54:51.659713442,8.5,True,Analysis
109,57,100,2024-02-02 09:44:48.582125883,5.8,True,Research
93,136,111,2022-01-20 23:17:57.734003989,6.5,True,Analysis
95,84,90,2024-10-08 19:43:49.514612234,5.7,True,Research
98,111,93,2023-10-22 11:57:44.297385805,5.6,True,Documentation
108,92,115,2021-06-07 14:07:44.310077187,7.7,True,Research
108,112,120,2023-11-16 09:07:05.238246825,6.7,True,Analysis
156,99,115,2021-03-27 05:05:21.041706677,9.1,True,Analysis
133,142,98,2024-03-14 04:38:21.565291834,7.7,True,Analysis
64,109,90,2021-08-21 10:31:47.395111067,7.5,True,Research
97,129,75,2023-02-21 17:36:31.466382751,8.9,True,Research
91,92,84,2021-02-25 05:42:23.932069401,6.8,True,Analysis
125,112,98,2023-02-27 03:59:22.601689881,6.1,True,Research
93,87,102,2021-02-02 03:51:00.385487245,8.7,True,Research
109,82,105,2020-06-21 19:27:36.698447856,10.3,True,Analysis
53,121,99,2020-12-21 14:08:33.270377890,5.1,True,Documentation
69,107,92,2024-03-25 12:34:36.712549860,6.6,True,Analysis
141,126,84,2020-09-01 00:59:09.124484166,8.7,False,Analysis
101,129,113,2023-10-06 14:51:11.423557769,8.0,True,Analysis
80,93,87,2024-06-25 21:44:55.195503536,5.3,True,Research
104,116,106,2021-07-03 15:35:04.546864585,6.6,True,Documentation
78,108,125,2024-03-13 14:31:58.151813456,8.7,True,Documentation
94,108,74,2021-05-13 19:14:29.444662419,8.5,True,Documentation
70,93,86,2021-11-02 22:36:39.372227814,7.1,True,Research
84,83,81,2024-04-23 16:51:57.042870974,8.2,False,Training
91,108,88,2023-04-03 09:30:54.950414776,3.3,True,Analysis
122,82,84,2022-09-19 01:40:24.170828394,7.6,True,Analysis
109,116,98,2020-05-03 01:23:39.352532041,8.0,True,Analysis
112,101,83,2024-10-12 23:13:53.476635909,5.6,True,Analysis
99,105,90,2020-01-14 17:57:08.858086429,8.7,True,Meeting
116,77,136,2022-07-05 13:42:34.534313645,7.4,False,Documentation
82,115,149,2023-11-02 10:33:49.682585118,6.7,True,Analysis
85,76,121,2022-04-09 01:16:28.137242327,7.3,True,Documentation
108,126,105,2020-04-12 23:49:34.369641853,3.2,True,Analysis
94,100,86,2023-10-07 09:03:08.016965902,8.6,True,Meeting
99,101,97,2024-08-27 01:58:45.567481827,9.3,True,Analysis
96,94,113,2024-07-18 19:17:43.958769172,9.0,True,Research
125,132,93,2023-08-12 20:03:04.990048674,6.5,True,Training
126,108,105,2022-02-09 05:57:19.123331250,7.9,True,Research
87,103,100,2021-07-12 10:35:40.308442212,9.5,True,Documentation
64,79,106,2021-05-05 22:05:36.934401791,6.4,True,Analysis
85,88,92,2023-12-17 17:41:34.192204722,8.0,True,Analysis
82,106,105,2020-01-11 03:35:51.512347502,7.2,True,Research
116,87,105,2022-12-31 15:36:40.034144428,7.2,False,Meeting
118,105,121,2020-06-02 05:33:00.884481669,10.6,False,Analysis
79,68,124,2023-03-27 05:09:16.306225532,7.2,True,Documentation
84,98,114,2020-01-16 17:31:23.966817256,7.8,False,Research
70,100,96,2020-03-25 21:49:50.779289622,8.3,True,Training
102,107,83,2023-12-10 01:42:15.251749663,12.0,True,Meeting
99,104,98,2022-05-13 00:10:50.164176386,6.3,True,Documentation
115,108,124,2023-06-22 17:10:53.415534606,6.2,True,Analysis
109,101,92,2022-11-14 06:48:16.123134802,7.2,True,Research
112,139,69,2023-12-21 10:37:39.381399542,6.5,True,Research
69,53,97,2024-11-05 17:45:15.083080653,8.6,True,Research
87,130,114,2020-10-30 01:46:37.371307572,8.0,True,Research
118,86,116,2022-04-14 11:26:00.261713011,5.7,True,Research
89,93,77,2022-05-04 04:06:08.170740504,7.3,True,Analysis
67,106,91,2021-06-06 14:20:04.894696924,8.0,True,Analysis
116,98,99,2022-08-25 05:20:47.164299299,10.4,True,Analysis
88,141,81,2020-09-26 07:54:46.823179317,7.6,False,Research
121,127,109,2024-09-10 11:42:50.586685572,6.9,True,Research
99,117,90,2020-12-21 03:53:17.005434413,8.0,True,Analysis
94,104,90,2023-08-04 03:57:51.923429325,7.0,True,Documentation
127,128,124,2020-11-27 15:20:40.795988543,8.7,True,Documentation
73,112,94,2021-05-31 18:10:33.037579471,8.0,True,Analysis
128,125,103,2024-02-23 19:41:45.049322345,5.7,True,Training
87,80,116,2024-03-10 06:03:03.720018073,10.4,True,Analysis
103,104,110,2020-04-09 01:47:41.864038709,8.0,True,Research
103,116,88,2021-08-15 13:12:36.584661219,6.5,False,Research
91,104,99,2022-07-31 01:29:48.410720362,6.7,False,Research
84,99,116,2023-12-27 11:36:13.401765443,9.3,False,Research
92,92,119,2020-08-07 17:15:38.642961183,5.7,False,Analysis
79,129,111,2021-12-27 12:36:57.050660203,7.7,True,Documentation
139,101,93,2024-05-03 09:48:52.157669881,7.4,True,Documentation
90,73,120,2023-10-03 23:48:34.312194102,9.0,True,Research
123,89,108,2020-05-08 12:42:48.879156914,7.8,True,Research
120,107,153,2022-10-25 05:46:31.951302564,7.6,True,Analysis
107,85,149,2023-07-26 16:26:28.466669310,7.1,True,Documentation
97,90,120,2023-08-09 22:00:32.114000773,7.3,True,Analysis
103,111,93,2022-12-24 18:50:47.925684540,8.7,True,Research
111,107,68,2021-11-21 13:04:17.912787584,6.7,True,Research
102,106,99,2024-05-27 02:55:00.110275163,8.0,True,Research
68,64,70,2022-03-03 03:13:41.337517003,9.3,False,Research
63,101,119,2021-10-22 23:59:48.419738695,5.8,True,Research
130,83,119,2022-04-28 03:22:55.097225287,8.3,True,Documentation
47,88,117,2024-04-01 16:04:30.589426271,8.2,True,Research
103,86,107,2022-04-25 10:31:23.734786741,8.5,True,Research
95,94,69,2023-06-17 23:49:25.803515280,6.9,True,Analysis
103,129,105,2023-09-04 15:28:45.260956633,10.6,True,Research
77,83,124,2023-06-11 21:06:56.288031857,7.1,True,Meeting
107,66,77,2023-07-14 01:51:31.685589880,10.4,False,Meeting
104,74,108,2021-10-28 00:00:00.007890056,8.4,True,Research
155,126,110,2020-01-30 01:49:07.793118977,10.3,True,Research
102,106,123,2023-10-27 15:56:07.499602880,10.8,True,Documentation
126,60,75,2022-12-05 04:24:57.287174516,8.1,True,Research
70,88,98,2024-07-11 02:44:39.697054856,9.6,False,Meeting
120,111,107,2023-06-12 04:33:42.992214522,10.3,True,Documentation
104,118,88,2020-04-04 22:54:31.816045174,9.9,True,Analysis
105,136,101,2023-07-20 17:33:52.766440023,5.8,False,Analysis
105,73,100,2021-05-11 22:25:03.623615935,6.8,True,Training
134,103,132,2024-11-18 06:40:11.248017283,7.5,True,Analysis
105,85,139,2022-07-25 10:53:53.425288793,9.0,True,Documentation
84,99,107,2022-05-13 21:54:44.280312728,6.4,True,Training
87,89,81,2022-04-02 05:26:20.503152920,6.2,True,Research
116,116,104,2021-02-02 03:22:47.052166799,8.0,True,Documentation
108,119,135,2022-01-27 01:47:55.532468063,7.1,True,Research
69,53,124,2022-02-14 18:48:23.176916212,5.9,True,Meeting
110,97,72,2024-07-08 20:28:57.766905213,7.5,True,Research
78,94,83,2020-02-18 11:02:23.914481528,7.7,True,Documentation
108,79,121,2023-04-03 17:57:49.422683038,9.0,True,Meeting
83,89,120,2021-10-02 13:26:10.067992519,6.9,True,Analysis
94,108,103,2022-02-05 02:49:11.078760188,5.8,True,Research
89,108,76,2024-09-12 12:50:55.100490682,9.3,True,Research
130,92,108,2021-12-26 06:12:34.192231167,7.6,True,Documentation
108,76,84,2024-08-04 04:17:43.075847477,8.2,False,Documentation
125,95,92,2024-03-07 04:51:21.701767304,5.6,False,Research
157,109,75,2022-03-20 15:07:51.962297402,7.4,True,Meeting
100,110,108,2024-09-03 17:12:33.087277059,7.3,True,Documentation
130,99,75,2022-08-07 11:43:43.087361203,6.8,True,Documentation
86,105,136,2024-05-15 13:28:03.094542616,7.1,True,Documentation
125,73,111,2022-04-19 16:27:07.793046632,5.0,False,Analysis
83,83,83,2024-08-03 23:50:16.147274405,8.0,True,Documentation
99,74,84,2024-07-21 07:43:53.396316621,5.9,True,Meeting
110,108,124,2021-04-26 16:54:40.783493365,5.1,True,Documentation
113,96,90,2022-09-19 09:45:31.632299097,8.1,True,Documentation
74,60,60,2024-12-24 06:03:49.267741860,7.0,True,Research
82,106,87,2022-08-07 04:26:05.895024217,8.3,False,Research
112,82,110,2022-10-19 22:27:14.445836536,10.3,True,Analysis
92,121,107,2020-01-20 06:10:49.108406284,8.0,True,Research
72,86,75,2022-04-04 16:36:24.454491768,5.4,True,Research
98,90,96,2020-06-09 18:13:13.814943226,7.7,True,Documentation
97,92,96,2024-01-17 10:06:14.606457867,3.9,False,Research
103,119,98,2024-11-22 18:28:07.047333080,8.1,True,Documentation
110,97,88,2020-06-09 20:44:13.979431704,10.5,True,Documentation
109,119,114,2022-05-19 00:09:04.492229789,7.4,True,Analysis
84,109,149,2021-04-13 18:56:12.950878287,9.6,True,Research
91,96,139,2023-12-11 15:38:22.403459477,7.9,True,Analysis
118,91,141,2022-12-26 15:57:10.895627315,6.0,False,Research
89,89,83,2020-12-21 02:06:51.215530393,7.8,True,Research
92,105,87,2021-12-18 07:54:41.004424165,7.6,True,Analysis
69,97,60,2024-05-03 17:36:10.684608232,11.2,True,Analysis
99,74,132,2024-04-14 13:33:24.461124143,7.6,False,Analysis
106,122,68,2024-06-12 19:24:10.853255128,10.1,False,Research
60,94,124,2023-08-25 02:14:44.302660997,7.8,False,Analysis
78,119,116,2021-04-10 08:45:00.202973058,7.4,True,Research
71,129,114,2021-07-30 10:16:25.122045386,4.9,True,Research
115,101,103,2024-06-03 03:46:36.433576715,9.8,True,Research
61,103,110,2021-04-02 16:10:17.363340333,5.7,True,Research
98,58,101,2021-02-17 20:42:22.723311665,7.4,True,Documentation
114,117,128,2024-06-10 00:07:25.134877984,7.3,True,Analysis
103,82,121,2021-06-08 19:44:40.724496614,8.2,True,Research
91,107,86,2023-04-02 09:36:18.805175017,7.9,True,Research
106,108,117,2020-08-03 13:06:34.878652158,8.9,True,Research
120,118,141,2021-07-03 16:49:37.654121355,7.0,False,Documentation
97,126,79,2023-07-07 01:16:28.235879561,8.7,True,Training
55,107,86,2024-05-16 16:44:53.192212153,8.0,True,Meeting
122,150,83,2020-01-27 01:21:15.579350261,6.8,True,Documentation
108,93,77,2021-03-20 20:23:39.295230995,8.6,True,Research
99,100,92,2024-10-04 23:51:56.910872823,10.2,False,Research
60,113,98,2022-07-05 17:23:00.961022603,9.4,True,Research
94,119,89,2023-09-05 02:49:13.633634494,8.6,True,Meeting
82,98,139,2024-05-31 16:41:53.640438313,7.4,True,Analysis
